SellerID,URL,Price,Year,Contact,Class,Category,Length,Make,Material,Fuel Type,Zip,Location,Engine Type
35004,https://www.boattrader.com/listing/2019-chaparral-23-h2o-sport-103592510/,"$59,795 ",2019,(308) 888-4451,Power, Bowrider,23',Chaparral,Fiberglass,Gas,68847,"Kearney, NE",Other
55182,https://www.boattrader.com/listing/2011-lowe-ls250xd-103592530/,"$25,995 ",2011,(918) 205-7273,Power, Pontoon Boats,24',Lowe,Aluminum,,74331,"Bernice, OK",Other
22057,https://www.boattrader.com/listing/2019-crestliner-1546-retriever-103506342/,"$5,995 ",2019,(740) 267-4520,Small Boats, Dinghies,15',Crestliner,Aluminum,,45750,"Marietta, OH",Other
22057,https://www.boattrader.com/listing/2019-crestliner-1546-retriever-103506354/,"$5,995 ",2019,(740) 267-4520,Small Boats, Dinghies,15',Crestliner,Aluminum,,45750,"Marietta, OH",Other
38180,https://www.boattrader.com/listing/1997-four-winns-258-vista-103317929/,"$12,995 ",1997,(704) 741-7822,Power," Cruisers, Cuddy Cabin",25',Four Winns,Fiberglass,,28031,"Cornelius, NC",Other
14603,https://www.boattrader.com/listing/2006-chaparral-190-ssi-103573363/,"$9,700 ",2006,(305) 290-4407,Power," Runabouts, Bowrider",20',Chaparral,Fiberglass,Gas,33312,"Fort Lauderdale, FL",Other
43176,https://www.boattrader.com/listing/2019-tracker-targa-v-18-combo-103456107/,"$33,690 ",2019,(701) 401-5032,Power, Aluminum Fish Boats,18',Tracker,Aluminum,,58701,"Minot, ND",Single Outboard
"1239""",https://www.boattrader.com/listing/2019-tracker-grizzly-1648-sc-103592647/,"$13,404 ",2019,(469) 437-4586,Power, Jon Boats,16',Tracker,Aluminum,,75043,"Garland, TX",Single Outboard
"1078""",https://www.boattrader.com/listing/2019-tracker-super-guide-v-16-sc-103592657/,"$15,745 ",2019,(417) 344-2097,Power, Aluminum Fish Boats,16',Tracker,Aluminum,,65807,"Springfield, MO",Single Outboard
"1107""",https://www.boattrader.com/listing/2019-sun-tracker-party-barge-22-xp3-103592646/,"$37,905 ",2019,(704) 464-3724,Power, Pontoon Boats,24',Sun Tracker,Aluminum,,28027,"Concord, NC",Single Outboard
"1253""",https://www.boattrader.com/listing/2019-sun-tracker-party-barge-24-xp3-103592638/,"$41,940 ",2019,(334) 310-3830,Power, Pontoon Boats,26',Sun Tracker,Aluminum,,36066,"Prattville, AL",Single Outboard
"1047""",https://www.boattrader.com/listing/2019-tracker-pro-guide-v-165-wt-103592637/,"$24,445 ",2019,(269) 225-6399,Power, Aluminum Fish Boats,17',Tracker,Aluminum,,49009,"Kalamazoo, MI",Single Outboard
"1107""",https://www.boattrader.com/listing/2019-tracker-pro-guide-v-175-sc-103592628/,"$24,670 ",2019,(704) 464-3724,Power, Aluminum Fish Boats,18',Tracker,Aluminum,,28027,"Concord, NC",Single Outboard
"1078""",https://www.boattrader.com/listing/2019-tracker-targa-v-18-wt-103592620/,"$32,045 ",2019,(417) 344-2097,Power, Aluminum Fish Boats,18',Tracker,Aluminum,,65807,"Springfield, MO",Single Outboard
49465,https://www.boattrader.com/listing/2019-nitro-zv19-sport-103592623/,"$49,435 ",2019,(315) 670-4056,Power, Bass Boats,19',Nitro,Fiberglass,Gas,13502,"Utica, NY",Single Outboard
15559,https://www.boattrader.com/listing/2019-tracker-targa-v-18-combo-103592682/,"$33,845 ",2019,(507) 444-5106,Power, Aluminum Fish Boats,18',Tracker,Aluminum,,55060,"Owatonna, MN",Single Outboard
"1125""",https://www.boattrader.com/listing/2019-tracker-grizzly-1754-sc-103592699/,"$16,565 ",2019,(405) 331-6914,Power, Jon Boats,17',Tracker,Aluminum,,73104,"Oklahoma City, OK",Single Outboard
"1012""",https://www.boattrader.com/listing/2019-tahoe-t16-103592696/,Request a Price,2019,(901) 410-9310,Power, Runabouts,16',Tahoe,Fiberglass,,38134,"Memphis, TN",Single Outboard
"1110""",https://www.boattrader.com/listing/2019-tracker-pro-guide-v-16-wt-103592679/,"$21,845 ",2019,(281) 815-4099,Power, Aluminum Fish Boats,17',Tracker,Aluminum,,77494,"Katy, TX",Single Outboard
"1213""",https://www.boattrader.com/listing/2019-sun-tracker-party-barge-18-dlx-103592724/,"$22,690 ",2019,(812) 652-4603,Power, Pontoon Boats,20',Sun Tracker,Aluminum,,47129,"Clarksville, IN",Single Outboard
62469,https://www.boattrader.com/listing/2019-tracker-pro-guide-v-16-sc-103592729/,"$19,365 ",2019,(989) 282-7909,Power, Freshwater Fishing,17',Tracker,Aluminum,,49735,"Gaylord, MI",Single Outboard
"1205""",https://www.boattrader.com/listing/2019-tahoe-t16-103592731/,Request a Price,2019,(423) 205-4958,Power, Runabouts,16',Tahoe,Fiberglass,,37341,"Harrison, TN",Single Outboard
"1549""",https://www.boattrader.com/listing/2019-tracker-grizzly-1648-jon-103592749/,"$4,030 ",2019,(209) 782-6124,Power, Jon Boats,16',Tracker,Aluminum,,95337,"Manteca, CA",Single Outboard
12945,https://www.boattrader.com/listing/2019-sun-tracker-bass-buggy-18-dlx-103592753/,"$19,420 ",2019,(478) 215-2715,Power, Pontoon Boats,20',Sun Tracker,Aluminum,,31069,"Perry, GA",Single Outboard
"1041""",https://www.boattrader.com/listing/2019-regency-230-dl3-103592746/,"$50,820 ",2019,(225) 475-9356,Power, Pontoon Boats,25',Regency,Aluminum,,70726,"Denham Springs, LA",Single Outboard
59070,https://www.boattrader.com/listing/2019-tracker-pro-guide-v-175-sc-103592737/,"$25,115 ",2019,(916) 389-2367,Power, Aluminum Fish Boats,18',Tracker,Aluminum,,95677,"Rocklin, CA",Single Outboard
"1078""",https://www.boattrader.com/listing/2019-tracker-grizzly-2072-cc-sportsman-103592744/,Request a Price,2019,(417) 344-2097,Power, Jon Boats,21',Tracker,Aluminum,,65807,"Springfield, MO",Other
50829,https://www.boattrader.com/listing/2019-sunchaser-geneva-22-ds-crs-103590741/,"$35,900 ",2019,(501) 229-6135,Power, Pontoon Boats,22',SunChaser,Other,,71913,"Hot Springs National Park, AR",Other
35101,https://www.boattrader.com/listing/1983-grand-banks-42-classic-103592787/,"$59,900 ",1983,(573) 284-8083,Power," Aft Cabin, Trawlers, Troller",42',Grand Banks,Fiberglass,Diesel,65065,"Osage Beach, MO",Other
12574,https://www.boattrader.com/listing/2019-tracker-pro-team-175-txw-103574918/,"$21,120 ",2019,(661) 338-6019,Power, Bass Boats,18',Tracker,Aluminum,Gas,93313,"Bakersfield, CA",Other
"5033""",https://www.boattrader.com/listing/2006-sea-ray-sundeck-103592834/,"$29,900 ",2006,(860) 431-2624,Power," Deck Boats, Bowrider",24',Sea Ray,Fiberglass,Gas,6480,"Portland, CT",Other
58892,https://www.boattrader.com/listing/2019-south-bay-s224sb2-103592865/,Request a Price,2019,(603) 716-9864,Power, Pontoon Boats,24',South Bay,Aluminum,Gas,3222,"Bristol, NH",Other
58892,https://www.boattrader.com/listing/2019-south-bay-s220-103592897/,Request a Price,2019,(603) 716-9864,Power, Pontoon Boats,20',South Bay,Aluminum,Gas,3222,"Bristol, NH",Other
34387,https://www.boattrader.com/listing/2019-cobalt-r5-surf-103536091/,Request a Price,2019,(870) 729-7850,Power," Ski and Wakeboard Boats, Bowrider",26',Cobalt,Fiberglass,Gas,71913,"Heber Springs, AR",Other
30024,https://www.boattrader.com/listing/2012-monterey-224fs-103593015/,"$32,500 ",2012,(941) 241-2715,Power, Bowrider,22',Monterey,Fiberglass,Gas,33950,"Fort Myers, FL",Other
12964,https://www.boattrader.com/listing/1986-cape-dory-26-ob-103079854/,"$10,900 ",1986,(508) 341-8697,Sails, Sloop,26',Cape Dory,Fiberglass,Gas,,"West Yarmouth, MA",Single Outboard
64648,https://www.boattrader.com/listing/2016-boston-whaler-370-outrage-103225640/,"$349,999 ",2016,(727) 619-2755,Power," Center Consoles, Saltwater Fishing",38',Boston Whaler,Fiberglass,Gas,33772,"Seminole, FL",Other
40167,https://www.boattrader.com/listing/2013-cobalt-296-103395584/,"$145,000 ",2013,(440) 276-2318,Power," Runabouts, Bowrider",29',Cobalt,Fiberglass,Gas,44060,"Benton, KY",Other
17448,https://www.boattrader.com/listing/2007-formula-330-sun-sport-102878067/,"$82,500 ",2007,(203) 998-5104,Power," Cruisers, Cuddy Cabin",33',Formula,Fiberglass,Gas,6854,"Norwalk, CT",Other
29999,https://www.boattrader.com/listing/2000-horizon-custom-horizon-110-103165444/,"$2,750,000 ",2000,(954) 371-0258,Power, Motor Yachts,110',Horizon,Fiberglass,Diesel,33316,"Miami Beach, FL",Twin Inboard
30024,https://www.boattrader.com/listing/1999-legacy-19-103368055/,"$10,300 ",1999,(941) 241-2715,Power, Center Consoles,19',Legacy,Fiberglass,Gas,33950,"Fort Myers, FL",Single Outboard
64421,https://www.boattrader.com/listing/1988-carver-3807-aft-cabin-motoryacht-103627945/,"$36,000 ",1988,(423) 427-4631,Power," Motor Yachts, Aft Cabin",38',Carver,Fiberglass,Gas,37379,"Ten Mile, TN",Twin Inboard
40167,https://www.boattrader.com/listing/2004-four-winns-288-vista-103486557/,"$49,900 ",2004,(440) 276-2318,Power, Express Cruiser,28',Four Winns,Fiberglass,Gas,44060,"Cleveland, OH",Other
"5223""",https://www.boattrader.com/listing/2019-monterey-224fs-103593022/,"$39,999 ",2019,(517) 225-1261,Power," Bowrider, Ski and Wakeboard Boats, Runabouts",23',Monterey,Fiberglass,Gas,48821,"Harrison Township, MI",Other
13046,https://www.boattrader.com/listing/2016-supra-se450-550-103593387/,"$130,150 ",2016,(802) 489-7641,Power, Ski and Wakeboard Boats,25',Supra,Fiberglass,Gas,5750,"Hydeville, VT",Single Inboard
27713,https://www.boattrader.com/listing/1984-symbol-44-mkii-sundeck-103493725/,"$78,000 ",1984,(941) 256-2747,Power," Aft Cabin, Trawlers, Motor Yachts",44',Symbol,Fiberglass,Diesel,34221,"Fort Myers, FL",Twin Inboard
"1078""",https://www.boattrader.com/listing/2019-tracker-grizzly-2072-cc-sportsman-103429577/,"$32,990 ",2019,(417) 344-2097,Power, Jon Boats,21',Tracker,Aluminum,,65807,"Springfield, MO",Other
"1248""",https://www.boattrader.com/listing/2019-nitro-z17-103503857/,"$28,125 ",2019,(909) 303-6853,Power, Bass Boats,17',Nitro,Fiberglass,Gas,91730,"Rancho Cucamonga, CA",Single Outboard
60137,https://www.boattrader.com/listing/2018-sea-doo-gti-130-103593395/,"$7,795 ",2018,(302) 310-4353,PWC, Personal Watercraft,11',Sea-Doo,Fiberglass,Gas,19944,"Fenwick Island, DE",Other
60137,https://www.boattrader.com/listing/2018-sea-doo-gti-130-103593393/,"$8,000 ",2018,(302) 310-4353,PWC, Personal Watercraft,11',Sea-Doo,Fiberglass,Gas,19944,"Fenwick Island, DE",Other
"1239""",https://www.boattrader.com/listing/2019-sun-tracker-bass-buggy-16-dlx-103593413/,"$20,240 ",2019,(469) 437-4586,Power, Pontoon Boats,16',Sun Tracker,Aluminum,,75043,"Garland, TX",Single Outboard
52590,https://www.boattrader.com/listing/2019-sun-tracker-party-barge-20-dlx-103593422/,"$23,325 ",2019,(260) 786-2647,Power, Pontoon Boats,22',Sun Tracker,Aluminum,,46774,"New Haven, IN",Single Outboard
"1029""",https://www.boattrader.com/listing/2019-tracker-pro-team-175-txw-103593436/,"$19,520 ",2019,(864) 269-6200,Power, Bass Boats,18',Tracker,Aluminum,,29673,"Piedmont, SC",Other
"1107""",https://www.boattrader.com/listing/2019-mako-pro-skiff-19-cc-103593437/,"$31,595 ",2019,(704) 464-3724,Power, Skiff,19',Mako,Fiberglass,,28027,"Concord, NC",Single Outboard
"1239""",https://www.boattrader.com/listing/2019-tracker-grizzly-1648-sc-103593408/,"$13,404 ",2019,(469) 437-4586,Power, Jon Boats,16',Tracker,Aluminum,,75043,"Garland, TX",Single Outboard
62469,https://www.boattrader.com/listing/2019-tracker-targa-v-18-wt-103593473/,"$33,095 ",2019,(989) 282-7909,Power, Aluminum Fish Boats,18',Tracker,Aluminum,,49735,"Gaylord, MI",Single Outboard
"1239""",https://www.boattrader.com/listing/2019-sun-tracker-sportfish-22-xp3-103593491/,"$44,415 ",2019,(469) 437-4586,Power, Pontoon Boats,24',Sun Tracker,Aluminum,,75043,"Garland, TX",Single Outboard
"1253""",https://www.boattrader.com/listing/2019-tracker-grizzly-1860-cc-103593494/,"$20,965 ",2019,(334) 310-3830,Power, Jon Boats,19',Tracker,Aluminum,,36066,"Prattville, AL",Single Outboard
15561,https://www.boattrader.com/listing/2019-ranger-reata-200f-103593500/,Request a Price,2019,(623) 300-2843,Power, Pontoon Boats,22',Ranger,Fiberglass,Gas,85305,"Glendale, AZ",Single Outboard
50035,https://www.boattrader.com/listing/2019-tracker-grizzly-1648-jon-103593462/,"$4,030 ",2019,(321) 441-9290,Power, Jon Boats,16',Tracker,Aluminum,,32905,"Palm Bay, FL",Single Outboard
"1026""",https://www.boattrader.com/listing/2019-nitro-z21-elite-103593463/,"$75,015 ",2019,(707) 414-0748,Power, Bass Boats,21',Nitro,Fiberglass,Gas,95620,"Dixon, CA",Single Outboard
46018,https://www.boattrader.com/listing/2018-sea-ray-320-sundancer-ob-103560232/,"$379,000 ",2018,(888) 495-5381,Power, Sports Cruiser,32',Sea Ray,Fiberglass,Gas,32810,"Orlando, FL",Other
16520,https://www.boattrader.com/listing/2018-harris-cruiser-180-103522665/,"$31,500 ",2018,(727) 205-9630,Power, Pontoon Boats,20',Harris,Aluminum,Gas,33755,"Clearwater, FL",Single Outboard
52419,https://www.boattrader.com/listing/1992-ocean-yachts-48-super-sport-103504230/,"$178,000 ",1992,(561) 220-6208,Power, Convertible Boats,48',Ocean,Fiberglass,Diesel,33410,"Lighthouse Point, FL",Twin Inboard
34830,https://www.boattrader.com/listing/2005-century-2000-cc-103548162/,"$15,990 ",2005,(407) 986-1854,Power," Center Consoles, Saltwater Fishing",20',Century,Fiberglass,,32751,"Maitland, FL",Other
62480,https://www.boattrader.com/listing/2004-sea-ray-380-sundancer-103591960/,"$124,900 ",2004,(516) 606-1282,Power," Cruisers, Motor Yachts, Express Cruiser",38',Sea Ray,Fiberglass,Gas,,"Freeport, NY",Twin Inboard
34692,https://www.boattrader.com/listing/2019-excel-1854-swv4cc86-103458450/,Request a Price,2019,(919) 769-3832,Power, Center Consoles,18',Excel,Aluminum,Gas,27534,"Goldsboro, NC",Single Outboard
34692,https://www.boattrader.com/listing/2019-excel-1860-swv4-103444750/,Request a Price,2019,(919) 769-3832,Power, Aluminum Fish Boats,18',Excel,Fiberglass,Gas,27534,"Goldsboro, NC",Single Outboard
34692,https://www.boattrader.com/listing/2019-excel-1854-swv4cc-103444779/,Request a Price,2019,(919) 769-3832,Power, Center Consoles,18',Excel,Aluminum,Gas,27534,"Goldsboro, NC",Single Outboard
34692,https://www.boattrader.com/listing/2019-blue-wave-boats-2400-pure-bay-103483513/,"$79,500 ",2019,(919) 769-3832,Power, Center Consoles,24',Blue Wave,Fiberglass,Gas,27534,"Goldsboro, NC",Single Outboard
27000,https://www.boattrader.com/listing/1996-andrews-design-built-by-westerly-38-103552299/,"$99,000 ",1996,(410) 989-4096,Sails, Racers and Cruisers,38',Andrews Design Built by Westerly,Composite,Diesel,21403,"Annapolis, MD",Other
"5202""",https://www.boattrader.com/listing/2019-robalo-246-cayman-103530684/,Request a Price,2019,(251) 241-0932,Power," Bay Boats, Center Consoles",24',Robalo,Fiberglass,Gas,32569,"Mary Esther, FL",Single Outboard
"5202""",https://www.boattrader.com/listing/2019-chaparral-21-h2o-sport-103372228/,Request a Price,2019,(251) 241-0932,Power, Bowrider,21',Chaparral,Fiberglass,Gas,32569,"Mary Esther, FL",Single Outboard
15228,https://www.boattrader.com/listing/2018-robalo-r222-center-console-103172185/,Request a Price,2018,(850) 920-4680,Power," Center Consoles, Bowrider",22',Robalo,Fiberglass,Gas,32408,"Panama City, FL",Single Outboard
52190,https://www.boattrader.com/listing/2019-robalo-r200-center-console-103551179/,Request a Price,2019,(251) 202-0619,Power," Center Consoles, Saltwater Fishing",20',Robalo,Fiberglass,Gas,36526,"Daphne, AL",Single Outboard
"5202""",https://www.boattrader.com/listing/2019-chaparral-21-h2o-sport-103442199/,Request a Price,2019,(251) 241-0932,Power, Bowrider,21',Chaparral,Fiberglass,Gas,32569,"Mary Esther, FL",Other
"5202""",https://www.boattrader.com/listing/2019-cape-horn-22-os-103541354/,Request a Price,2019,(251) 241-0932,Power, Center Consoles,22',Cape Horn,Fiberglass,Gas,32569,"Mary Esther, FL",Single Outboard
"5202""",https://www.boattrader.com/listing/2019-robalo-202-explorer-103530700/,Request a Price,2019,(251) 241-0932,Power, Center Consoles,20',Robalo,Fiberglass,Gas,32569,"Mary Esther, FL",Single Outboard
"5202""",https://www.boattrader.com/listing/2019-chaparral-23-h2o-sport-103372315/,Request a Price,2019,(251) 241-0932,Power, Bowrider,23',Chaparral,Fiberglass,Gas,32569,"Mary Esther, FL",Single Outboard
"5202""",https://www.boattrader.com/listing/2019-chaparral-23-h2o-sport-103372868/,Request a Price,2019,(251) 241-0932,Power, Bowrider,23',Chaparral,Fiberglass,Gas,32569,"Mary Esther, FL",Single Outboard
"5202""",https://www.boattrader.com/listing/2019-robalo-r200-center-console-103510619/,Request a Price,2019,(251) 241-0932,Power," Center Consoles, Saltwater Fishing",20',Robalo,Fiberglass,Gas,32569,"Mary Esther, FL",Single Outboard
52190,https://www.boattrader.com/listing/2019-cape-horn-22-os-103569980/,Request a Price,2019,(251) 202-0619,Power, Center Consoles,22',Cape Horn,Fiberglass,Gas,36526,"Daphne, AL",Single Outboard
"5202""",https://www.boattrader.com/listing/2019-chaparral-21-h2o-sport-103372219/,Request a Price,2019,(251) 241-0932,Power, Bowrider,21',Chaparral,Fiberglass,Gas,32569,"Mary Esther, FL",Single Outboard
"5202""",https://www.boattrader.com/listing/2019-robalo-r247-dual-console-103558492/,Request a Price,2019,(251) 241-0932,Power," Dual Console, Bowrider",24',Robalo,Fiberglass,Gas,32569,"Mary Esther, FL",Single Outboard
"5202""",https://www.boattrader.com/listing/2019-robalo-202-explorer-103510607/,Request a Price,2019,(251) 241-0932,Power, Center Consoles,20',Robalo,Fiberglass,Gas,32569,"Mary Esther, FL",Single Outboard
"5202""",https://www.boattrader.com/listing/2019-robalo-222-explorer-103434006/,Request a Price,2019,(251) 241-0932,Power, Center Consoles,22',Robalo,Fiberglass,Gas,32569,"Mary Esther, FL",Single Outboard
15228,https://www.boattrader.com/listing/2019-robalo-r302-center-console-103415948/,Request a Price,2019,(850) 920-4680,Power, Center Consoles,30',Robalo,Fiberglass,Gas,32408,"Panama City Beach, FL",Twin Outboard
"5202""",https://www.boattrader.com/listing/2019-chaparral-21-h2o-sport-103477509/,Request a Price,2019,(251) 241-0932,Power, Bowrider,21',Chaparral,Fiberglass,Gas,32569,"Mary Esther, FL",Single Outboard
52190,https://www.boattrader.com/listing/2019-robalo-r302-center-console-103393231/,Request a Price,2019,(251) 202-0619,Power, Center Consoles,30',Robalo,Fiberglass,Gas,36526,"Daphne, AL",Twin Outboard
"1263""",https://www.boattrader.com/listing/2018-tracker-pro-guide-v-16-wt-103126633/,"$18,595 ",2018,(713) 999-3994,Power, Aluminum Fish Boats,16',Tracker,Aluminum,,77584,"Pearland, TX",Single Outboard
35216,https://www.boattrader.com/listing/2019-chaparral-257-ssx-103593671/,Request a Price,2019,(920) 280-3634,Power, Bowrider,25',Chaparral,Fiberglass,Gas,54173,"Green Bay, WI",Other
60653,https://www.boattrader.com/listing/1998-intrepid-33-open-103593686/,"$69,000 ",1998,(412) 906-9182,Power, Center Consoles,33',Intrepid,Fiberglass,,33138,"Miami, FL",Other
18858,https://www.boattrader.com/listing/2002-formula-31-pc-103291186/,"$59,000 ",2002,(206) 502-0754,Power," Cruisers, Express Cruiser",31',Formula,Fiberglass,Gas,98109,"Seattle, WA",Twin Inboard
34547,https://www.boattrader.com/listing/2019-xpress-h22b-103593720/,"$43,499 ",2019,(501) 222-4791,Power," Aluminum Fish Boats, Bay Boats",22',Xpress,Aluminum,Gas,72143,"Searcy, AR",Single Outboard
43064,https://www.boattrader.com/listing/2019-malibu-wakesetter-24-mxz-103544947/,Request a Price,2019,(417) 265-5491,Power, Runabouts,24',Malibu,Fiberglass,Gas,65810,"Springfield, MO",Other
21726,https://www.boattrader.com/listing/1989-birchwood-ts-44-103591573/,"$140,000 ",1989,(315) 847-4910,Power, Motor Yachts,44',Birchwood,Fiberglass,,14555,"Sodus Point, NY",Other
54903,https://www.boattrader.com/listing/2016-tidewater-2200-cb-103573862/,"$33,500 ",2016,(305) 363-1546,Power," Bay Boats, Center Consoles",22',Tidewater,Composite,,33036,"Islamorada, FL",Other
20186,https://www.boattrader.com/listing/1990-jeanneau-voyage-11-20-103557644/,"$44,900 ",1990,(419) 800-0173,Sails, Cruisers,37',Jeanneau,Fiberglass,Diesel,44870,"Sandusky, OH",Other
"5203""",https://www.boattrader.com/listing/2015-crownline-e4-103555550/,"$58,000 ",2015,(563) 316-6090,Power, Deck Boats,25',Crownline,Fiberglass,Gas,52753,"Le Claire, IA",Other
63801,https://www.boattrader.com/listing/2019-phoenix-921-proxp-103593784/,"$66,900 ",2019,(731) 224-2036,Power, Bass Boats,22',Phoenix,Other,Gas,38222,"Buchanan, TN",Single Outboard
63801,https://www.boattrader.com/listing/2019-phoenix-20-phx-103379968/,"$68,500 ",2019,(731) 224-2036,Power, Bass Boats,21',Phoenix,Fiberglass,Gas,38222,"Buchanan, TN",Single Outboard
63801,https://www.boattrader.com/listing/2018-phoenix-21-phx-103299233/,"$65,000 ",2018,(731) 224-2036,Power, Bass Boats,22',Phoenix,Fiberglass,Gas,38222,"Buchanan, TN",Single Outboard
63801,https://www.boattrader.com/listing/2018-phoenix-920-proxp-103379204/,"$58,900 ",2018,(731) 224-2036,Power, Bass Boats,21',Phoenix,Aluminum,Gas,38222,"Buchanan, TN",Single Outboard
63801,https://www.boattrader.com/listing/2016-ranger-z520-comanche-103593814/,"$53,900 ",2016,(731) 224-2036,Power," Bass Boats, Freshwater Fishing",21',Ranger,Fiberglass,Gas,38222,"Buchanan, TN",Single Outboard
"1003""",https://www.boattrader.com/listing/2019-tracker-pro-guide-v-175-combo-103591784/,"$29,015 ",2019,(585) 670-6696,Power, Aluminum Fish Boats,18',Tracker,Aluminum,,14626,"Rochester, NY",Single Outboard
"1060""",https://www.boattrader.com/listing/2019-tracker-pro-guide-v-175-combo-103592716/,"$29,620 ",2019,(432) 847-2054,Power, Aluminum Fish Boats,18',Tracker,Aluminum,,79707,"Midland, TX",Single Outboard
"5202""",https://www.boattrader.com/listing/2019-chaparral-250-suncoast-103589706/,Request a Price,2019,(251) 241-0932,Power, Bowrider,25',Chaparral,Fiberglass,Gas,32569,"Mary Esther, FL",Single Outboard
"5202""",https://www.boattrader.com/listing/2019-world-cat-230-cc-103564180/,Request a Price,2019,(251) 241-0932,Power," Power Catamarans, Center Consoles, Sports Fishing Boats",23',World Cat,Fiberglass,Gas,32569,"Mary Esther, FL",Twin Outboard
"5202""",https://www.boattrader.com/listing/2019-robalo-r207-dual-console-103593874/,Request a Price,2019,(251) 241-0932,Power," Dual Console, Ski and Fish, Bowrider",20',Robalo,Fiberglass,Gas,32569,"Mary Esther, FL",Single Outboard
"5202""",https://www.boattrader.com/listing/2019-robalo-246-cayman-103505578/,Request a Price,2019,(251) 241-0932,Power," Bay Boats, Center Consoles",24',Robalo,Fiberglass,Gas,32569,"Mary Esther, FL",Single Outboard
34336,https://www.boattrader.com/listing/2010-misty-harbor-biscaye-bay-103579725/,"$13,500 ",2010,(757) 702-5436,Power, Pontoon Boats,20',Misty Harbor,Aluminum,Gas,33852,"Lake Placid, FL",Single Outboard
29229,https://www.boattrader.com/listing/2004-bayliner-305-sb-103292829/,"$33,995 ",2004,(703) 457-8419,Power, Cruisers,32',Bayliner,Fiberglass,Gas,22192,"Woodbridge, VA",Other
34487,https://www.boattrader.com/listing/1996-formula-280-sun-sport-103587464/,"$24,900 ",1996,(716) 330-3118,Power, Cruisers,28',Formula,Fiberglass,,14218,"Lackawanna, NY",Other
27369,https://www.boattrader.com/listing/1985-sea-ray-340-express-cruiser-103441384/,"$19,900 ",1985,(651) 358-2541,Power," Cruisers, Express Cruiser",34',Sea Ray,Fiberglass,Gas,55066,"Red Wing, MN",Twin Inboard
34516,https://www.boattrader.com/listing/2019-sea-ray-spx-190--103477110/,Request a Price,2019,(423) 250-2253,Power, Bowrider,20',Sea Ray,Fiberglass,Gas,37416,"Chattanooga, TN",Other
10016,https://www.boattrader.com/listing/1998-godfrey-partikraft-220-103589931/,"$13,250 ",1998,(704) 802-1340,Power, Pontoon Boats,22',Godfrey,Aluminum,Other,28117,"Mooresville, NC",Other
61946,https://www.boattrader.com/listing/1994-sea-ray-300-weekender-103401953/,"$19,900 ",1994,(843) 258-4803,Power," Cruisers, Express Cruiser",30',Sea Ray,Fiberglass,Gas,29566,"Little River, SC",Twin Inboard
61946,https://www.boattrader.com/listing/2006-regal-3350-sport-cruiser-103401939/,"$69,900 ",2006,(843) 258-4803,Power," Cruisers, Express Cruiser",33',Regal,Fiberglass,Gas,29566,"Little River, SC",Other
35004,https://www.boattrader.com/listing/2019-glastron-gt-205-103593971/,"$44,995 ",2019,(308) 888-4451,Power," Bowrider, Runabouts",21',Glastron,Fiberglass,Gas,68847,"Kearney, NE",Other
35004,https://www.boattrader.com/listing/2019-glastron-gt-205-103593973/,"$48,495 ",2019,(308) 888-4451,Power," Bowrider, Runabouts",21',Glastron,Fiberglass,Gas,68847,"Kearney, NE",Other
10031,https://www.boattrader.com/listing/2019-chaparral-297-ssx-103514598/,Request a Price,2019,(573) 284-7433,Power, Bowrider,29',Chaparral,Fiberglass,Gas,65065,"Osage Beach, MO",Other
45929,https://www.boattrader.com/listing/1999-seaark-zx-17-103592129/,"$3,500 ",1999,(256) 286-5510,Power, Bass Boats,20',SeaArk,Other,,35976,"Guntersville, AL",Other
35004,https://www.boattrader.com/listing/2019-four-winns-h190-103594036/,"$43,995 ",2019,(308) 888-4451,Power, Bowrider,19',Four Winns,Fiberglass,Gas,68847,"Kearney, NE",Other
35225,https://www.boattrader.com/listing/2018-berkshire-22rfc-cts-2-75-103271607/,Request a Price,2018,(423) 250-2092,Power," Pontoon Boats, Deck Boats",22',Berkshire,Aluminum,Gas,37323,"Cleveland, TN",Other
51088,https://www.boattrader.com/listing/2003-chaparral-210-ss-103581414/,"$10,999 ",2003,(302) 501-7135,Power, Runabouts,21',Chaparral,Fiberglass,Gas,19966,"Millsboro, DE",Other
23611,https://www.boattrader.com/listing/2002-velocity-320-103594115/,"$69,950 ",2002,(253) 499-7627,Power," Runabouts, High Performance Boats",32',Velocity,Fiberglass,Gas,98335,"Gig Harbor, WA",Other
20905,https://www.boattrader.com/listing/2016-legacy-yachts-legacy-tartan-32--103579696/,"$379,000 ",2016,(941) 220-0724,Power," Downeast, Cruisers",32',Legacy Yachts,Fiberglass,Diesel,34205,"Cape Coral, FL",Single Inboard
34584,https://www.boattrader.com/listing/2019-mastercraft-xt22-103528117/,"$122,610 ",2019,(704) 741-8086,Power, Ski and Wakeboard Boats,22',Mastercraft,Fiberglass,Gas,28117,"Mooresville, NC",Single Inboard
34584,https://www.boattrader.com/listing/2012-regal-2500-bowrider-103590071/,"$49,900 ",2012,(704) 741-8086,Power, Runabouts,26',Regal,Fiberglass,Gas,28117,"Mooresville, NC",Other
"1041""",https://www.boattrader.com/listing/2019-tracker-grizzly-2072-cc-sportsman-103429638/,"$33,840 ",2019,(225) 475-9356,Power, Jon Boats,21',Tracker,Aluminum,,70726,"Denham Springs, LA",Other
